link_producto,producto,asin,precio,precio_original,vendidos_mes_pasado,calificación,num_de_calificaciones,imagen,vendidos_numerico
https://www.amazon.com/-/es/sspa/click?ie=UTF8&spc=MToxMTYzMzk0OTAxMDY4MDM0OjE3MjU4NzYyOTU6c3BfYXRmOjIwMDE2OTQ0NjMzNTY5ODo6MDo6&url=%2FSamsonite-Freeform-Maleta-expandible-giratorias%2Fdp%2FB01N2R4JIU%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.WnhjGEF3xL_ynrzWSs1NXRAL6StIDLq2Cb3upLa8A1o3dSMZGQRnffSiX8z_8yETHU2rruEz-WrykjfDFEr5UK86nIhA1aRWiuVwB47Kp2v3w7SvYi9crOYxi7iWuBoTjf9m2Cp5tVCjv7vwOWWWUB5H3CfOCh8nEEinvRC__3k1CrJOZH9X35Fbk6vwzT0skeunj_qfoNpXer3vixBer78QPH4lBzsonG1BK1GoDeKyM9XueJuqRDtW6D6KdzKK_SDU0Ey7zjaFRlPwzQNqI8m3wx6KwzXJMcPvBrm0TL4.wjCSgEBH42MgPIn_fasJL2s_E7mj4fzreFjt2ZLaGE4%26dib_tag%3Dse%26keywords%3DEquipaje%26qid%3D1725876294%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"Samsonite Freeform – Maleta rígida, expandible con ruedas dobles giratorias, Negro -",B01N2R4JIU,340.0,Sin información,500+ comprados el mes pasado,4.4,13559,https://m.media-amazon.com/images/I/71ZKj79ZyrL._AC_UL320_.jpg,500.0
https://www.amazon.com/-/es/sspa/click?ie=UTF8&spc=MToxMTYzMzk0OTAxMDY4MDM0OjE3MjU4NzYyOTU6c3BfYXRmOjMwMDA4ODg3OTk0ODQwMjo6MDo6&url=%2FKenneth-Cole-REACTION-Out-Bounds%2Fdp%2FB0B93KQW24%2Fref%3Dsr_1_2_sspa%3Fdib%3DeyJ2IjoiMSJ9.WnhjGEF3xL_ynrzWSs1NXRAL6StIDLq2Cb3upLa8A1o3dSMZGQRnffSiX8z_8yETHU2rruEz-WrykjfDFEr5UK86nIhA1aRWiuVwB47Kp2v3w7SvYi9crOYxi7iWuBoTjf9m2Cp5tVCjv7vwOWWWUB5H3CfOCh8nEEinvRC__3k1CrJOZH9X35Fbk6vwzT0skeunj_qfoNpXer3vixBer78QPH4lBzsonG1BK1GoDeKyM9XueJuqRDtW6D6KdzKK_SDU0Ey7zjaFRlPwzQNqI8m3wx6KwzXJMcPvBrm0TL4.wjCSgEBH42MgPIn_fasJL2s_E7mj4fzreFjt2ZLaGE4%26dib_tag%3Dse%26keywords%3DEquipaje%26qid%3D1725876294%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"Kenneth Cole REACTION Out of Bounds - Equipaje ligero con ruedas giratorias de 4 ruedas, Granito Azul, Fuera de los límites",B0B93KQW24,101.1,Sin información,100+ comprados el mes pasado,4.3,14949,https://m.media-amazon.com/images/I/81OZ6dwzrzL._AC_UL320_.jpg,100.0
https://www.amazon.com/-/es/sspa/click?ie=UTF8&spc=MToxMTYzMzk0OTAxMDY4MDM0OjE3MjU4NzYyOTU6c3BfYXRmOjMwMDI0NzMzNzY1MjgwMjo6MDo6&url=%2FLEVEL8-Equipaje-Grace-Casual-negocios%2Fdp%2FB083PZ7M77%2Fref%3Dsr_1_3_sspa%3Fdib%3DeyJ2IjoiMSJ9.WnhjGEF3xL_ynrzWSs1NXRAL6StIDLq2Cb3upLa8A1o3dSMZGQRnffSiX8z_8yETHU2rruEz-WrykjfDFEr5UK86nIhA1aRWiuVwB47Kp2v3w7SvYi9crOYxi7iWuBoTjf9m2Cp5tVCjv7vwOWWWUB5H3CfOCh8nEEinvRC__3k1CrJOZH9X35Fbk6vwzT0skeunj_qfoNpXer3vixBer78QPH4lBzsonG1BK1GoDeKyM9XueJuqRDtW6D6KdzKK_SDU0Ey7zjaFRlPwzQNqI8m3wx6KwzXJMcPvBrm0TL4.wjCSgEBH42MgPIn_fasJL2s_E7mj4fzreFjt2ZLaGE4%26dib_tag%3Dse%26keywords%3DEquipaje%26qid%3D1725876294%26sr%3D8-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"LEVEL8 Equipaje Grace, Negro -, Casual y de negocios",B083PZ7M77,118.99,Sin información,300+ comprados el mes pasado,4.5,6569,https://m.media-amazon.com/images/I/81ahrMNoIdL._AC_UL320_.jpg,300.0
https://www.amazon.com/-/es/SwissGear-Equipaje-suave-expandible-ruedas/dp/B014TLGBX0/ref=sr_1_5?dib=eyJ2IjoiMSJ9.WnhjGEF3xL_ynrzWSs1NXRAL6StIDLq2Cb3upLa8A1o3dSMZGQRnffSiX8z_8yETHU2rruEz-WrykjfDFEr5UK86nIhA1aRWiuVwB47Kp2v3w7SvYi9crOYxi7iWuBoTjf9m2Cp5tVCjv7vwOWWWUB5H3CfOCh8nEEinvRC__3k1CrJOZH9X35Fbk6vwzT0skeunj_qfoNpXer3vixBer78QPH4lBzsonG1BK1GoDeKyM9XueJuqRDtW6D6KdzKK_SDU0Ey7zjaFRlPwzQNqI8m3wx6KwzXJMcPvBrm0TL4.wjCSgEBH42MgPIn_fasJL2s_E7mj4fzreFjt2ZLaGE4&dib_tag=se&keywords=Equipaje&qid=1725876294&sr=8-5,"SwissGear - Equipaje suave expandible Sion con ruedas, Negro -",B014TLGBX0,94.99,Sin información,1 K+ comprados el mes pasado,4.4,19992,https://m.media-amazon.com/images/I/81ZP+pkOu3L._AC_UL320_.jpg,1000.0
https://www.amazon.com/-/es/Samsonite-Omni-PC-Maleta-extensible/dp/B013WFNVGY/ref=sr_1_6?dib=eyJ2IjoiMSJ9.WnhjGEF3xL_ynrzWSs1NXRAL6StIDLq2Cb3upLa8A1o3dSMZGQRnffSiX8z_8yETHU2rruEz-WrykjfDFEr5UK86nIhA1aRWiuVwB47Kp2v3w7SvYi9crOYxi7iWuBoTjf9m2Cp5tVCjv7vwOWWWUB5H3CfOCh8nEEinvRC__3k1CrJOZH9X35Fbk6vwzT0skeunj_qfoNpXer3vixBer78QPH4lBzsonG1BK1GoDeKyM9XueJuqRDtW6D6KdzKK_SDU0Ey7zjaFRlPwzQNqI8m3wx6KwzXJMcPvBrm0TL4.wjCSgEBH42MgPIn_fasJL2s_E7mj4fzreFjt2ZLaGE4&dib_tag=se&keywords=Equipaje&qid=1725876294&sr=8-6,"Samsonite Omni PC - Maleta extensible rígida, Negro -",B013WFNVGY,159.0,Sin información,600+ comprados el mes pasado,4.5,26983,https://m.media-amazon.com/images/I/91Ro8WL6SNL._AC_UL320_.jpg,600.0
https://www.amazon.com/-/es/Samsonite-Freeform-Maleta-expandible-giratorias/dp/B01LXOCTAZ/ref=sr_1_7?dib=eyJ2IjoiMSJ9.WnhjGEF3xL_ynrzWSs1NXRAL6StIDLq2Cb3upLa8A1o3dSMZGQRnffSiX8z_8yETHU2rruEz-WrykjfDFEr5UK86nIhA1aRWiuVwB47Kp2v3w7SvYi9crOYxi7iWuBoTjf9m2Cp5tVCjv7vwOWWWUB5H3CfOCh8nEEinvRC__3k1CrJOZH9X35Fbk6vwzT0skeunj_qfoNpXer3vixBer78QPH4lBzsonG1BK1GoDeKyM9XueJuqRDtW6D6KdzKK_SDU0Ey7zjaFRlPwzQNqI8m3wx6KwzXJMcPvBrm0TL4.wjCSgEBH42MgPIn_fasJL2s_E7mj4fzreFjt2ZLaGE4&dib_tag=se&keywords=Equipaje&qid=1725876294&sr=8-7,"Samsonite Freeform – Maleta rígida, expandible con ruedas dobles giratorias, Verde salvia",B01LXOCTAZ,139.99,Sin información,2 K+ comprados el mes pasado,4.4,13559,https://m.media-amazon.com/images/I/81UfoKGMGOL._AC_UL320_.jpg,2000.0
https://www.amazon.com/-/es/Coolife-Maleta-equipaje-ruedas-Softside/dp/B0BW9GK6T8/ref=sr_1_8?dib=eyJ2IjoiMSJ9.WnhjGEF3xL_ynrzWSs1NXRAL6StIDLq2Cb3upLa8A1o3dSMZGQRnffSiX8z_8yETHU2rruEz-WrykjfDFEr5UK86nIhA1aRWiuVwB47Kp2v3w7SvYi9crOYxi7iWuBoTjf9m2Cp5tVCjv7vwOWWWUB5H3CfOCh8nEEinvRC__3k1CrJOZH9X35Fbk6vwzT0skeunj_qfoNpXer3vixBer78QPH4lBzsonG1BK1GoDeKyM9XueJuqRDtW6D6KdzKK_SDU0Ey7zjaFRlPwzQNqI8m3wx6KwzXJMcPvBrm0TL4.wjCSgEBH42MgPIn_fasJL2s_E7mj4fzreFjt2ZLaGE4&dib_tag=se&keywords=Equipaje&qid=1725876294&sr=8-8,"Coolife Maleta de equipaje de mano con ruedas Softside Bolsa de viaje ligera con ruedas, Rosado, Juego de equipaje con bolsas",B0BW9GK6T8,169.99,Sin información,700+ comprados el mes pasado,4.6,2531,https://m.media-amazon.com/images/I/71SYlEYEOmL._AC_UL320_.jpg,700.0
https://www.amazon.com/-/es/SHOWKOO-Equipaje-Expandible-Durable-Maleta/dp/B09NXMXH4G/ref=sr_1_9?dib=eyJ2IjoiMSJ9.WnhjGEF3xL_ynrzWSs1NXRAL6StIDLq2Cb3upLa8A1o3dSMZGQRnffSiX8z_8yETHU2rruEz-WrykjfDFEr5UK86nIhA1aRWiuVwB47Kp2v3w7SvYi9crOYxi7iWuBoTjf9m2Cp5tVCjv7vwOWWWUB5H3CfOCh8nEEinvRC__3k1CrJOZH9X35Fbk6vwzT0skeunj_qfoNpXer3vixBer78QPH4lBzsonG1BK1GoDeKyM9XueJuqRDtW6D6KdzKK_SDU0Ey7zjaFRlPwzQNqI8m3wx6KwzXJMcPvBrm0TL4.wjCSgEBH42MgPIn_fasJL2s_E7mj4fzreFjt2ZLaGE4&dib_tag=se&keywords=Equipaje&qid=1725876294&sr=8-9,"SHOWKOO Equipaje Sets Expandible PC+ABS Durable Maleta Doble Ruedas TSA Lock 3pcs, Verde (Mint Green), Viajes",B09NXMXH4G,144.49,Sin información,1 K+ comprados el mes pasado,4.5,24742,https://m.media-amazon.com/images/I/81wwYRDv4nL._AC_UL320_.jpg,1000.0
https://www.amazon.com/-/es/Kenneth-Cole-Reaction-Out-Bounds/dp/B07V5D4NF1/ref=sr_1_10?dib=eyJ2IjoiMSJ9.WnhjGEF3xL_ynrzWSs1NXRAL6StIDLq2Cb3upLa8A1o3dSMZGQRnffSiX8z_8yETHU2rruEz-WrykjfDFEr5UK86nIhA1aRWiuVwB47Kp2v3w7SvYi9crOYxi7iWuBoTjf9m2Cp5tVCjv7vwOWWWUB5H3CfOCh8nEEinvRC__3k1CrJOZH9X35Fbk6vwzT0skeunj_qfoNpXer3vixBer78QPH4lBzsonG1BK1GoDeKyM9XueJuqRDtW6D6KdzKK_SDU0Ey7zjaFRlPwzQNqI8m3wx6KwzXJMcPvBrm0TL4.wjCSgEBH42MgPIn_fasJL2s_E7mj4fzreFjt2ZLaGE4&dib_tag=se&keywords=Equipaje&qid=1725876294&sr=8-10,"Kenneth Cole Reaction Out Of Bounds - Equipaje de transporte vertical, Color verde azulado.), 5705066TL",B07V5D4NF1,89.97,Sin información,300+ comprados el mes pasado,4.3,14949,https://m.media-amazon.com/images/I/81vimwQVXPL._AC_UL320_.jpg,300.0
https://www.amazon.com/-/es/sspa/click?ie=UTF8&spc=MToxMTYzMzk0OTAxMDY4MDM0OjE3MjU4NzYyOTU6c3BfbXRmOjIwMDAxMDUyNjU0NzgzMTo6MDo6&url=%2FAmazon-Basics-Maletas-giratorias-Softside%2Fdp%2FB071VLCH81%2Fref%3Dsr_1_11_ffob_sspa%3Fdib%3DeyJ2IjoiMSJ9.WnhjGEF3xL_ynrzWSs1NXRAL6StIDLq2Cb3upLa8A1o3dSMZGQRnffSiX8z_8yETHU2rruEz-WrykjfDFEr5UK86nIhA1aRWiuVwB47Kp2v3w7SvYi9crOYxi7iWuBoTjf9m2Cp5tVCjv7vwOWWWUB5H3CfOCh8nEEinvRC__3k1CrJOZH9X35Fbk6vwzT0skeunj_qfoNpXer3vixBer78QPH4lBzsonG1BK1GoDeKyM9XueJuqRDtW6D6KdzKK_SDU0Ey7zjaFRlPwzQNqI8m3wx6KwzXJMcPvBrm0TL4.wjCSgEBH42MgPIn_fasJL2s_E7mj4fzreFjt2ZLaGE4%26dib_tag%3Dse%26keywords%3DEquipaje%26qid%3D1725876294%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Amazon Basics Maletas giratorias Softside,B071VLCH81,75.79,Sin información,50+ comprados el mes pasado,4.4,7867,https://m.media-amazon.com/images/I/71cS7Go1OjL._AC_UL320_.jpg,50.0
