link_producto,producto,asin,precio,precio_original,vendidos_mes_pasado,calificación,num_de_calificaciones,imagen,vendidos_numerico
https://www.amazon.com/-/es/Finishing-Afeitadora-recortadora-impecable-afeitadora/dp/B09QDRJ8ZX/ref=sr_1_1?dib=eyJ2IjoiMSJ9.8frx_IBp7pNqyWDxG7mGUX3WE9aFtwEx89qoykwl6vZI-GYhLsHIinBJ7aB-10254fIwITxvTsAMVcpksEoWN4e6VyJ60OoUxu6LoaqleqUz-nPPbzKFdOe0ktbhWWfLeFlfLGt2FRZqI7lLNnrypl1CBmFNivR4yBG7MIOaeUbakm-Be65ZzEErhESJ47Q_hhzfFzy4ZIa2k5oEzWlg5e1Vdjb72MgIe-2yE8E1PfTfbcNSdBW7a2UPHHGf3R1pi-F2UU3eO38jHIHF6c0W-4z_OSw-E2KGwkiQn4e3dmc.cGI8x9PEtQUV77_ti1aZLQ8zMn5ou89qSzvKrFC52gM&dib_tag=se&keywords=Belleza+y+cuidado+personal&qid=1725875664&sr=8-1,"Finishing Touch Afeitadora y recortadora de bikini impecable para mujeres, afeitadora eléctrica de uso seco, afeitadora personal para afeitado íntimo de damas, sin golpes, afeitado suave",B09QDRJ8ZX,18.57,Sin información,1 K+ comprados el mes pasado,4.2,2802,https://m.media-amazon.com/images/I/612HqI2tRjL._AC_UL320_.jpg,1000.0
https://www.amazon.com/-/es/l-f-Squeeze-hidratante-transparente-hialur%C3%B3nico/dp/B0C7W6GW8P/ref=sr_1_2?dib=eyJ2IjoiMSJ9.8frx_IBp7pNqyWDxG7mGUX3WE9aFtwEx89qoykwl6vZI-GYhLsHIinBJ7aB-10254fIwITxvTsAMVcpksEoWN4e6VyJ60OoUxu6LoaqleqUz-nPPbzKFdOe0ktbhWWfLeFlfLGt2FRZqI7lLNnrypl1CBmFNivR4yBG7MIOaeUbakm-Be65ZzEErhESJ47Q_hhzfFzy4ZIa2k5oEzWlg5e1Vdjb72MgIe-2yE8E1PfTfbcNSdBW7a2UPHHGf3R1pi-F2UU3eO38jHIHF6c0W-4z_OSw-E2KGwkiQn4e3dmc.cGI8x9PEtQUV77_ti1aZLQ8zMn5ou89qSzvKrFC52gM&dib_tag=se&keywords=Belleza+y+cuidado+personal&qid=1725875664&sr=8-2,"e.l.f. Squeeze Me - Bálsamo labial hidratante para un tinte de color transparente, infundido con ácido hialurónico, vegano y libre de crueldad, fresa",B0C7W6GW8P,,Sin información,20 K+ comprados el mes pasado,4.5,4914,https://m.media-amazon.com/images/I/61KMb6HGVVL._AC_UL320_.jpg,20000.0
https://www.amazon.com/-/es/Vaporizador-nano-i%C3%B3nico-humidificador-atomizador-humectante/dp/B094Q4JBT1/ref=sr_1_3?dib=eyJ2IjoiMSJ9.8frx_IBp7pNqyWDxG7mGUX3WE9aFtwEx89qoykwl6vZI-GYhLsHIinBJ7aB-10254fIwITxvTsAMVcpksEoWN4e6VyJ60OoUxu6LoaqleqUz-nPPbzKFdOe0ktbhWWfLeFlfLGt2FRZqI7lLNnrypl1CBmFNivR4yBG7MIOaeUbakm-Be65ZzEErhESJ47Q_hhzfFzy4ZIa2k5oEzWlg5e1Vdjb72MgIe-2yE8E1PfTfbcNSdBW7a2UPHHGf3R1pi-F2UU3eO38jHIHF6c0W-4z_OSw-E2KGwkiQn4e3dmc.cGI8x9PEtQUV77_ti1aZLQ8zMn5ou89qSzvKrFC52gM&dib_tag=se&keywords=Belleza+y+cuidado+personal&qid=1725875664&sr=8-3,"Vaporizador facial nano-iónico, vapor caliente para sauna o SPA casero, humidificador, atomizador, para hombres y mujeres, humectante, destapa los poros, calidad de SPA",B094Q4JBT1,35.99,Sin información,2 K+ comprados el mes pasado,4.6,6299,https://m.media-amazon.com/images/I/71AvU9dZpOL._AC_UL320_.jpg,2000.0
https://www.amazon.com/-/es/TsMADDTs-mujeres-precisi%C3%B3n-encarnado-herramientas/dp/B088PRW7NQ/ref=sr_1_4?dib=eyJ2IjoiMSJ9.8frx_IBp7pNqyWDxG7mGUX3WE9aFtwEx89qoykwl6vZI-GYhLsHIinBJ7aB-10254fIwITxvTsAMVcpksEoWN4e6VyJ60OoUxu6LoaqleqUz-nPPbzKFdOe0ktbhWWfLeFlfLGt2FRZqI7lLNnrypl1CBmFNivR4yBG7MIOaeUbakm-Be65ZzEErhESJ47Q_hhzfFzy4ZIa2k5oEzWlg5e1Vdjb72MgIe-2yE8E1PfTfbcNSdBW7a2UPHHGf3R1pi-F2UU3eO38jHIHF6c0W-4z_OSw-E2KGwkiQn4e3dmc.cGI8x9PEtQUV77_ti1aZLQ8zMn5ou89qSzvKrFC52gM&dib_tag=se&keywords=Belleza+y+cuidado+personal&qid=1725875664&sr=8-4,"TsMADDTs Juego de pinzas para cejas, 6 piezas de pinzas para mujeres, pinzas de precisión para cejas con tijeras curvas para cabello encarnado, herramientas de belleza diarias con estuche de viaje de",B088PRW7NQ,6.99,Sin información,6 K+ comprados el mes pasado,4.5,14554,https://m.media-amazon.com/images/I/71hRBGroWtS._AC_UL320_.jpg,6000.0
https://www.amazon.com/-/es/herramienta-Antienvejecimiento-linf%C3%A1tico-antiarrugas-hinchados/dp/B07WWC3T9Q/ref=sr_1_5?dib=eyJ2IjoiMSJ9.8frx_IBp7pNqyWDxG7mGUX3WE9aFtwEx89qoykwl6vZI-GYhLsHIinBJ7aB-10254fIwITxvTsAMVcpksEoWN4e6VyJ60OoUxu6LoaqleqUz-nPPbzKFdOe0ktbhWWfLeFlfLGt2FRZqI7lLNnrypl1CBmFNivR4yBG7MIOaeUbakm-Be65ZzEErhESJ47Q_hhzfFzy4ZIa2k5oEzWlg5e1Vdjb72MgIe-2yE8E1PfTfbcNSdBW7a2UPHHGf3R1pi-F2UU3eO38jHIHF6c0W-4z_OSw-E2KGwkiQn4e3dmc.cGI8x9PEtQUV77_ti1aZLQ8zMn5ou89qSzvKrFC52gM&dib_tag=se&keywords=Belleza+y+cuidado+personal&qid=1725875664&sr=8-5,"BAIMEI Jade Roller y Gua Sha juego de tablas, herramienta de masaje facial, para los ojos, las mejillas, frente y cuello. Antienvejecimiento, drenaje linfático, antiarrugas, reduce los ojos hinchados.",B07WWC3T9Q,12.99,Sin información,6 K+ comprados el mes pasado,4.6,52002,https://m.media-amazon.com/images/I/61bAqal3ENL._AC_UL320_.jpg,6000.0
https://www.amazon.com/-/es/BAIMEI-IcyMe-herramientas-faciales-hinchaz%C3%B3n/dp/B09R1KX4C2/ref=sr_1_6?dib=eyJ2IjoiMSJ9.8frx_IBp7pNqyWDxG7mGUX3WE9aFtwEx89qoykwl6vZI-GYhLsHIinBJ7aB-10254fIwITxvTsAMVcpksEoWN4e6VyJ60OoUxu6LoaqleqUz-nPPbzKFdOe0ktbhWWfLeFlfLGt2FRZqI7lLNnrypl1CBmFNivR4yBG7MIOaeUbakm-Be65ZzEErhESJ47Q_hhzfFzy4ZIa2k5oEzWlg5e1Vdjb72MgIe-2yE8E1PfTfbcNSdBW7a2UPHHGf3R1pi-F2UU3eO38jHIHF6c0W-4z_OSw-E2KGwkiQn4e3dmc.cGI8x9PEtQUV77_ti1aZLQ8zMn5ou89qSzvKrFC52gM&dib_tag=se&keywords=Belleza+y+cuidado+personal&qid=1725875664&sr=8-6,"BAIMEI IcyMe - Rodillo de hielo para cara y juego de herramientas faciales Gua Sha, rodillo facial de hielo que reduce la hinchazón, alivia las migrañas, herramientas para el cuidado de la piel,",B09R1KX4C2,7.98,Sin información,3 K+ comprados el mes pasado,4.4,6365,https://m.media-amazon.com/images/I/61UIxb+-DWL._AC_UL320_.jpg,3000.0
https://www.amazon.com/-/es/Easkep-limpiador-transporte-limpiadores-inoxidable/dp/B0BVLZX8GT/ref=sr_1_7?dib=eyJ2IjoiMSJ9.8frx_IBp7pNqyWDxG7mGUX3WE9aFtwEx89qoykwl6vZI-GYhLsHIinBJ7aB-10254fIwITxvTsAMVcpksEoWN4e6VyJ60OoUxu6LoaqleqUz-nPPbzKFdOe0ktbhWWfLeFlfLGt2FRZqI7lLNnrypl1CBmFNivR4yBG7MIOaeUbakm-Be65ZzEErhESJ47Q_hhzfFzy4ZIa2k5oEzWlg5e1Vdjb72MgIe-2yE8E1PfTfbcNSdBW7a2UPHHGf3R1pi-F2UU3eO38jHIHF6c0W-4z_OSw-E2KGwkiQn4e3dmc.cGI8x9PEtQUV77_ti1aZLQ8zMn5ou89qSzvKrFC52gM&dib_tag=se&keywords=Belleza+y+cuidado+personal&qid=1725875664&sr=8-7,"Easkep - Raspador de lengua (paquete de 2), limpiador de lengua de cabeza ancha con bonita caja de transporte, limpiadores de lengua 100% acero inoxidable, para hombres, mujeres, adultos, niños",B0BVLZX8GT,6.99,Sin información,50+ comprados el mes pasado,4.5,4553,https://m.media-amazon.com/images/I/717-Fy9+n+L._AC_UL320_.jpg,50.0
https://www.amazon.com/-/es/GuruNanda-Raspador-inoxidable-limpiador-raspador/dp/B091MBD3Q3/ref=sr_1_8?dib=eyJ2IjoiMSJ9.8frx_IBp7pNqyWDxG7mGUX3WE9aFtwEx89qoykwl6vZI-GYhLsHIinBJ7aB-10254fIwITxvTsAMVcpksEoWN4e6VyJ60OoUxu6LoaqleqUz-nPPbzKFdOe0ktbhWWfLeFlfLGt2FRZqI7lLNnrypl1CBmFNivR4yBG7MIOaeUbakm-Be65ZzEErhESJ47Q_hhzfFzy4ZIa2k5oEzWlg5e1Vdjb72MgIe-2yE8E1PfTfbcNSdBW7a2UPHHGf3R1pi-F2UU3eO38jHIHF6c0W-4z_OSw-E2KGwkiQn4e3dmc.cGI8x9PEtQUV77_ti1aZLQ8zMn5ou89qSzvKrFC52gM&dib_tag=se&keywords=Belleza+y+cuidado+personal&qid=1725875664&sr=8-8,"GuruNanda Raspador de lengua de acero inoxidable (paquete de 2), lucha contra el mal aliento, limpiador de lengua 100% acero inoxidable de grado médico, raspador de lengua para adultos y niños, ideal",B091MBD3Q3,4.97,Sin información,10 K+ comprados el mes pasado,4.6,8290,https://m.media-amazon.com/images/I/81iVh2nCYrL._AC_UL320_.jpg,10000.0
https://www.amazon.com/-/es/Finishing-Touch-Flawless-Removedor-facial/dp/B0C9R6Y9GK/ref=sr_1_9?dib=eyJ2IjoiMSJ9.8frx_IBp7pNqyWDxG7mGUX3WE9aFtwEx89qoykwl6vZI-GYhLsHIinBJ7aB-10254fIwITxvTsAMVcpksEoWN4e6VyJ60OoUxu6LoaqleqUz-nPPbzKFdOe0ktbhWWfLeFlfLGt2FRZqI7lLNnrypl1CBmFNivR4yBG7MIOaeUbakm-Be65ZzEErhESJ47Q_hhzfFzy4ZIa2k5oEzWlg5e1Vdjb72MgIe-2yE8E1PfTfbcNSdBW7a2UPHHGf3R1pi-F2UU3eO38jHIHF6c0W-4z_OSw-E2KGwkiQn4e3dmc.cGI8x9PEtQUV77_ti1aZLQ8zMn5ou89qSzvKrFC52gM&dib_tag=se&keywords=Belleza+y+cuidado+personal&qid=1725875664&sr=8-9,Finishing Touch Flawless Removedor de vello facial para mujer,B0C9R6Y9GK,19.88,Sin información,10 K+ comprados el mes pasado,4.4,1280,https://m.media-amazon.com/images/I/71q-HnYyLiL._AC_UL320_.jpg,10000.0
https://www.amazon.com/-/es/MasterMedi-Raspador-estuche-limpiador-individual/dp/B0B257614L/ref=sr_1_10?dib=eyJ2IjoiMSJ9.8frx_IBp7pNqyWDxG7mGUX3WE9aFtwEx89qoykwl6vZI-GYhLsHIinBJ7aB-10254fIwITxvTsAMVcpksEoWN4e6VyJ60OoUxu6LoaqleqUz-nPPbzKFdOe0ktbhWWfLeFlfLGt2FRZqI7lLNnrypl1CBmFNivR4yBG7MIOaeUbakm-Be65ZzEErhESJ47Q_hhzfFzy4ZIa2k5oEzWlg5e1Vdjb72MgIe-2yE8E1PfTfbcNSdBW7a2UPHHGf3R1pi-F2UU3eO38jHIHF6c0W-4z_OSw-E2KGwkiQn4e3dmc.cGI8x9PEtQUV77_ti1aZLQ8zMn5ou89qSzvKrFC52gM&dib_tag=se&keywords=Belleza+y+cuidado+personal&qid=1725875664&sr=8-10,"MasterMedi - Raspador de lengua con estuche, limpiador de lengua fácil de usar para adultos, para cuidado e higiene bucal (paquete individual con estuche de viaje)",B0B257614L,5.49,Sin información,7 K+ comprados el mes pasado,4.6,112104,https://m.media-amazon.com/images/I/71eGtHFebDL._AC_UL320_.jpg,7000.0
