link_producto,producto,asin,precio,precio_original,vendidos_mes_pasado,calificación,num_de_calificaciones,imagen,vendidos_numerico
https://www.amazon.com/-/es/sspa/click?ie=UTF8&spc=MTo1NzE0NDM3ODg3NTM2MjY5OjE3MjU4Nzg0Mzk6c3BfYXRmOjMwMDAxNDA3NjA4NDcwMjo6MDo6&url=%2FAxirata-manualidades-maniqu%25C3%25ADes-adolescentes-cumplea%25C3%25B1os%2Fdp%2FB0C33SVG8H%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.4aKVixR6Copx_NcXN5yLmBwBdWwuoWuo6GgSRv-Y2u1s58sEyXUj6hPz6p3crl3BbAs2_Ilccub7sRWMXvi5ZSGWhUi5qZds3XJnqQLCxAQd03SQdGKXVyZZKU-lsvIK8VkfIctG-2Vr9lRxXkKyje60IJAqNhIyCFv7e6veiuscXJCy7i1pl3SnVnENyFznTcAGAaOrYCm2eJxCyujngefnaPLxS9Hc-U4jXm3S_VyThHHb5HxKPqSgY7nf9bE8NqBtK6rhGEUxAGG3xoc0sEUmgcXwab3MsZr_io8XpFk.nn9afueWrkosW-coTeGue7JlQ58jpqdgBNU-sFkLjpU%26dib_tag%3Dse%26keywords%3DModa%2Bde%2Bni%25C3%25B1as%26qid%3D1725878438%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"Axirata Kit de diseño de moda para niñas, kit de manualidades y manualidades para niños, con diseño de moda, 4 maniquíes, kit de costura para adolescentes, regalo de cumpleaños para niñas de 6, 7, 8,",B0C33SVG8H,29.99,Sin información,100+ comprados el mes pasado,4.5,220,https://m.media-amazon.com/images/I/91tlVf8lShL._AC_UL320_.jpg,100.0
https://www.amazon.com/-/es/Hanes-Originals-Camiseta-camiseta-el%C3%A1stica/dp/B0BRNTKRJ4/ref=sr_1_2?dib=eyJ2IjoiMSJ9.4aKVixR6Copx_NcXN5yLmBwBdWwuoWuo6GgSRv-Y2u1s58sEyXUj6hPz6p3crl3BbAs2_Ilccub7sRWMXvi5ZSGWhUi5qZds3XJnqQLCxAQd03SQdGKXVyZZKU-lsvIK8VkfIctG-2Vr9lRxXkKyje60IJAqNhIyCFv7e6veiuscXJCy7i1pl3SnVnENyFznTcAGAaOrYCm2eJxCyujngefnaPLxS9Hc-U4jXm3S_VyThHHb5HxKPqSgY7nf9bE8NqBtK6rhGEUxAGG3xoc0sEUmgcXwab3MsZr_io8XpFk.nn9afueWrkosW-coTeGue7JlQ58jpqdgBNU-sFkLjpU&dib_tag=se&keywords=Moda+de+ni%C3%B1as&qid=1725878438&sr=8-2,"Hanes Originals - Camiseta corta para niñas, camiseta sin mangas elástica de algodón que absorbe la humedad, paquete de 4 surtidos",B0BRNTKRJ4,11.49,Sin información,100+ comprados el mes pasado,4.5,254,https://m.media-amazon.com/images/I/81N9dEF9XJL._AC_UL320_.jpg,100.0
https://www.amazon.com/-/es/ONE-FOUR-800-piezas-manualidades/dp/B09NBF3ZPJ/ref=sr_1_3?dib=eyJ2IjoiMSJ9.4aKVixR6Copx_NcXN5yLmBwBdWwuoWuo6GgSRv-Y2u1s58sEyXUj6hPz6p3crl3BbAs2_Ilccub7sRWMXvi5ZSGWhUi5qZds3XJnqQLCxAQd03SQdGKXVyZZKU-lsvIK8VkfIctG-2Vr9lRxXkKyje60IJAqNhIyCFv7e6veiuscXJCy7i1pl3SnVnENyFznTcAGAaOrYCm2eJxCyujngefnaPLxS9Hc-U4jXm3S_VyThHHb5HxKPqSgY7nf9bE8NqBtK6rhGEUxAGG3xoc0sEUmgcXwab3MsZr_io8XpFk.nn9afueWrkosW-coTeGue7JlQ58jpqdgBNU-sFkLjpU&dib_tag=se&keywords=Moda+de+ni%C3%B1as&qid=1725878438&sr=8-3,ONE TO FOUR 800 piezas - Kit de diseño de moda para niñas con 5 maniquíes - Kit de manualidades - Kit de costura para niños de 8 a 12 años - Regalo para niñas de 6 7 8 9 10 11 12 años,B09NBF3ZPJ,22.98,Sin información,1 K+ comprados el mes pasado,4.6,1108,https://m.media-amazon.com/images/I/91pc5oytHZL._AC_UL320_.jpg,1000.0
https://www.amazon.com/-/es/Mafulus-Su%C3%A9teres-redondo-murci%C3%A9lago-holgados/dp/B0B7WW48L7/ref=sr_1_4?dib=eyJ2IjoiMSJ9.4aKVixR6Copx_NcXN5yLmBwBdWwuoWuo6GgSRv-Y2u1s58sEyXUj6hPz6p3crl3BbAs2_Ilccub7sRWMXvi5ZSGWhUi5qZds3XJnqQLCxAQd03SQdGKXVyZZKU-lsvIK8VkfIctG-2Vr9lRxXkKyje60IJAqNhIyCFv7e6veiuscXJCy7i1pl3SnVnENyFznTcAGAaOrYCm2eJxCyujngefnaPLxS9Hc-U4jXm3S_VyThHHb5HxKPqSgY7nf9bE8NqBtK6rhGEUxAGG3xoc0sEUmgcXwab3MsZr_io8XpFk.nn9afueWrkosW-coTeGue7JlQ58jpqdgBNU-sFkLjpU&dib_tag=se&keywords=Moda+de+ni%C3%B1as&qid=1725878438&sr=8-4,"Mafulus Suéteres de otoño de gran tamaño con cuello redondo para niñas, manga larga murciélago, holgados, gruesos, lindos, sin botones, 5-14T",B0B7WW48L7,28.98,Sin información,100+ comprados el mes pasado,4.3,565,https://m.media-amazon.com/images/I/71hSr5Y6E+L._AC_UL320_.jpg,100.0
https://www.amazon.com/-/es/Childrens-Place-pantal%C3%B3n-cintura-el%C3%A1stica/dp/B0CQ31KBH5/ref=sr_1_5?dib=eyJ2IjoiMSJ9.4aKVixR6Copx_NcXN5yLmBwBdWwuoWuo6GgSRv-Y2u1s58sEyXUj6hPz6p3crl3BbAs2_Ilccub7sRWMXvi5ZSGWhUi5qZds3XJnqQLCxAQd03SQdGKXVyZZKU-lsvIK8VkfIctG-2Vr9lRxXkKyje60IJAqNhIyCFv7e6veiuscXJCy7i1pl3SnVnENyFznTcAGAaOrYCm2eJxCyujngefnaPLxS9Hc-U4jXm3S_VyThHHb5HxKPqSgY7nf9bE8NqBtK6rhGEUxAGG3xoc0sEUmgcXwab3MsZr_io8XpFk.nn9afueWrkosW-coTeGue7JlQ58jpqdgBNU-sFkLjpU&dib_tag=se&keywords=Moda+de+ni%C3%B1as&qid=1725878438&sr=8-5,The Children's Place Falda pantalón con cintura elástica para niñas,B0CQ31KBH5,,Sin información,100+ comprados el mes pasado,4.5,44,https://m.media-amazon.com/images/I/61hscUvXX2L._AC_UL320_.jpg,100.0
https://www.amazon.com/-/es/Haloumoning-Sudadera-capucha-forro-mullido/dp/B093KG6M86/ref=sr_1_6?dib=eyJ2IjoiMSJ9.4aKVixR6Copx_NcXN5yLmBwBdWwuoWuo6GgSRv-Y2u1s58sEyXUj6hPz6p3crl3BbAs2_Ilccub7sRWMXvi5ZSGWhUi5qZds3XJnqQLCxAQd03SQdGKXVyZZKU-lsvIK8VkfIctG-2Vr9lRxXkKyje60IJAqNhIyCFv7e6veiuscXJCy7i1pl3SnVnENyFznTcAGAaOrYCm2eJxCyujngefnaPLxS9Hc-U4jXm3S_VyThHHb5HxKPqSgY7nf9bE8NqBtK6rhGEUxAGG3xoc0sEUmgcXwab3MsZr_io8XpFk.nn9afueWrkosW-coTeGue7JlQ58jpqdgBNU-sFkLjpU&dib_tag=se&keywords=Moda+de+ni%C3%B1as&qid=1725878438&sr=8-6,Haloumoning Sudadera con capucha de forro polar mullido para niñas de 4 a 15 años,B093KG6M86,26.99,Sin información,50+ comprados el mes pasado,4.5,1561,https://m.media-amazon.com/images/I/71Bkyj4pDyS._AC_UL320_.jpg,50.0
https://www.amazon.com/-/es/Sudaderas-capucha-cremallera-ombligueras-adolescentes/dp/B0BRPCRMF5/ref=sr_1_7?dib=eyJ2IjoiMSJ9.4aKVixR6Copx_NcXN5yLmBwBdWwuoWuo6GgSRv-Y2u1s58sEyXUj6hPz6p3crl3BbAs2_Ilccub7sRWMXvi5ZSGWhUi5qZds3XJnqQLCxAQd03SQdGKXVyZZKU-lsvIK8VkfIctG-2Vr9lRxXkKyje60IJAqNhIyCFv7e6veiuscXJCy7i1pl3SnVnENyFznTcAGAaOrYCm2eJxCyujngefnaPLxS9Hc-U4jXm3S_VyThHHb5HxKPqSgY7nf9bE8NqBtK6rhGEUxAGG3xoc0sEUmgcXwab3MsZr_io8XpFk.nn9afueWrkosW-coTeGue7JlQ58jpqdgBNU-sFkLjpU&dib_tag=se&keywords=Moda+de+ni%C3%B1as&qid=1725878438&sr=8-7,"Sudaderas con capucha para niñas, media cremallera, sin botones, ombligueras, para adolescentes, niñas, suéter de manga larga, con agujero para el pulgar",B0BRPCRMF5,27.99,Sin información,100+ comprados el mes pasado,4.6,206,https://m.media-amazon.com/images/I/61ZIz4GWk2L._AC_UL320_.jpg,100.0
https://www.amazon.com/-/es/Paquete-camisetas-colores-pueden-Variados/dp/B00XIOL0AO/ref=sr_1_8?dib=eyJ2IjoiMSJ9.4aKVixR6Copx_NcXN5yLmBwBdWwuoWuo6GgSRv-Y2u1s58sEyXUj6hPz6p3crl3BbAs2_Ilccub7sRWMXvi5ZSGWhUi5qZds3XJnqQLCxAQd03SQdGKXVyZZKU-lsvIK8VkfIctG-2Vr9lRxXkKyje60IJAqNhIyCFv7e6veiuscXJCy7i1pl3SnVnENyFznTcAGAaOrYCm2eJxCyujngefnaPLxS9Hc-U4jXm3S_VyThHHb5HxKPqSgY7nf9bE8NqBtK6rhGEUxAGG3xoc0sEUmgcXwab3MsZr_io8XpFk.nn9afueWrkosW-coTeGue7JlQ58jpqdgBNU-sFkLjpU&dib_tag=se&keywords=Moda+de+ni%C3%B1as&qid=1725878438&sr=8-8,Hanes Pack de 5 calcetines Comfort Cool FreshIQ X-Temp Crew para hombre (talla de zapato 6-12),B00XIOL0AO,6.69,Sin información,2 K+ comprados el mes pasado,4.6,31594,https://m.media-amazon.com/images/I/41G0Ma45kIL._AC_UL320_.jpg,2000.0
https://www.amazon.com/-/es/COSHAYSOO-Ri%C3%B1onera-ajustable-adolescentes-senderismo/dp/B0CK4S376F/ref=sr_1_9?dib=eyJ2IjoiMSJ9.4aKVixR6Copx_NcXN5yLmBwBdWwuoWuo6GgSRv-Y2u1s58sEyXUj6hPz6p3crl3BbAs2_Ilccub7sRWMXvi5ZSGWhUi5qZds3XJnqQLCxAQd03SQdGKXVyZZKU-lsvIK8VkfIctG-2Vr9lRxXkKyje60IJAqNhIyCFv7e6veiuscXJCy7i1pl3SnVnENyFznTcAGAaOrYCm2eJxCyujngefnaPLxS9Hc-U4jXm3S_VyThHHb5HxKPqSgY7nf9bE8NqBtK6rhGEUxAGG3xoc0sEUmgcXwab3MsZr_io8XpFk.nn9afueWrkosW-coTeGue7JlQ58jpqdgBNU-sFkLjpU&dib_tag=se&keywords=Moda+de+ni%C3%B1as&qid=1725878438&sr=8-9,"COSHAYSOO Riñonera de cintura pequeña con parche de letra inicial ajustable para mujeres, adolescentes, niñas, correr, viajar, gimnasio, senderismo, mini bolso cruzado de viaje cruzado bolsa de moda",B0CK4S376F,12.98,Sin información,100+ comprados el mes pasado,4.6,763,https://m.media-amazon.com/images/I/61N5tC0qXPL._AC_UL320_.jpg,100.0
https://www.amazon.com/-/es/Childrens-Place-Camiseta-estampada-manga/dp/B0BRHLW4N9/ref=sr_1_10?dib=eyJ2IjoiMSJ9.4aKVixR6Copx_NcXN5yLmBwBdWwuoWuo6GgSRv-Y2u1s58sEyXUj6hPz6p3crl3BbAs2_Ilccub7sRWMXvi5ZSGWhUi5qZds3XJnqQLCxAQd03SQdGKXVyZZKU-lsvIK8VkfIctG-2Vr9lRxXkKyje60IJAqNhIyCFv7e6veiuscXJCy7i1pl3SnVnENyFznTcAGAaOrYCm2eJxCyujngefnaPLxS9Hc-U4jXm3S_VyThHHb5HxKPqSgY7nf9bE8NqBtK6rhGEUxAGG3xoc0sEUmgcXwab3MsZr_io8XpFk.nn9afueWrkosW-coTeGue7JlQ58jpqdgBNU-sFkLjpU&dib_tag=se&keywords=Moda+de+ni%C3%B1as&qid=1725878438&sr=8-10,"The Childrens Place Camisetas gráficas de manga corta para niñas, amor e igualdad",B0BRHLW4N9,22.98,Sin información,200+ comprados el mes pasado,4.7,2601,https://m.media-amazon.com/images/I/71sS+3reAVL._AC_UL320_.jpg,200.0
