link_producto,producto,asin,precio,precio_original,vendidos_mes_pasado,calificación,num_de_calificaciones,imagen,vendidos_numerico
https://www.amazon.com/-/es/Trinkrittey-decoraci%C3%B3n-pulgadas-est%C3%A9tico-p%C3%B3steres/dp/B0D2L699XK/ref=sr_1_1?dib=eyJ2IjoiMSJ9.MJoNG-nazraNMwLHB5OSnesZr69VjH92j0gG_Vf1ZTnH8d0e7cYFIskTnwZvhJgF1lAAwrhttW33AMTgdmqDRlygpDw0OrYfUH85QZMZx6OgZW6xJK5hTenMffahMz6F7eseXfK4AuZ8y4Y-hDLkW6m663XRBH9y2Vl65h5LVkFCcexCuKygycDeolwtL4TnqJz_3qDZQoZdZOONtuMifHgYPk90jiU8pTq7J_pVr-k.CJx64CQRfkZQn7h2-LtJCY0cqkjO_81w6Wx7jh_rpLE&dib_tag=se&keywords=M%C3%BAsica%2C+CD+y+vinilos&qid=1725880871&sr=8-1,"Trinkrittey 8 discos de vinilo en blanco, decoración de pared con música, 9 pulgadas, diseño estético vintage en blanco, pósteres de cubierta de álbum de CD, kit de collage de pared para decoración de",B0D2L699XK,7.99,Sin información,200+ comprados el mes pasado,1.9,7,https://m.media-amazon.com/images/I/81Cp1D2KXHL._AC_UY218_.jpg,200.0
https://www.amazon.com/-/es/Toddler-Favorites-Various-Artists/dp/B0000063EY/ref=sr_1_2?dib=eyJ2IjoiMSJ9.MJoNG-nazraNMwLHB5OSnesZr69VjH92j0gG_Vf1ZTnH8d0e7cYFIskTnwZvhJgF1lAAwrhttW33AMTgdmqDRlygpDw0OrYfUH85QZMZx6OgZW6xJK5hTenMffahMz6F7eseXfK4AuZ8y4Y-hDLkW6m663XRBH9y2Vl65h5LVkFCcexCuKygycDeolwtL4TnqJz_3qDZQoZdZOONtuMifHgYPk90jiU8pTq7J_pVr-k.CJx64CQRfkZQn7h2-LtJCY0cqkjO_81w6Wx7jh_rpLE&dib_tag=se&keywords=M%C3%BAsica%2C+CD+y+vinilos&qid=1725880871&sr=8-2,Toddler Favorites,B0000063EY,,Sin información,|,4.4,3999,https://m.media-amazon.com/images/I/71a3rVMhEjL._AC_UY218_.jpg,
https://www.amazon.com/-/es/Childrens-Favorites-Volumen-versi%C3%B3n-ingl%C3%A9s/dp/B0018Q7K2G/ref=sr_1_3?dib=eyJ2IjoiMSJ9.MJoNG-nazraNMwLHB5OSnesZr69VjH92j0gG_Vf1ZTnH8d0e7cYFIskTnwZvhJgF1lAAwrhttW33AMTgdmqDRlygpDw0OrYfUH85QZMZx6OgZW6xJK5hTenMffahMz6F7eseXfK4AuZ8y4Y-hDLkW6m663XRBH9y2Vl65h5LVkFCcexCuKygycDeolwtL4TnqJz_3qDZQoZdZOONtuMifHgYPk90jiU8pTq7J_pVr-k.CJx64CQRfkZQn7h2-LtJCY0cqkjO_81w6Wx7jh_rpLE&dib_tag=se&keywords=M%C3%BAsica%2C+CD+y+vinilos&qid=1725880871&sr=8-3,"Favoritos de los niños, Volumen 1",B0018Q7K2G,8.7,Sin información,|,4.3,441,https://m.media-amazon.com/images/I/71+EUl-0rsL._AC_UY218_.jpg,
https://www.amazon.com/-/es/Various-Artists/dp/B00MGSTO4C/ref=sr_1_4?dib=eyJ2IjoiMSJ9.MJoNG-nazraNMwLHB5OSnesZr69VjH92j0gG_Vf1ZTnH8d0e7cYFIskTnwZvhJgF1lAAwrhttW33AMTgdmqDRlygpDw0OrYfUH85QZMZx6OgZW6xJK5hTenMffahMz6F7eseXfK4AuZ8y4Y-hDLkW6m663XRBH9y2Vl65h5LVkFCcexCuKygycDeolwtL4TnqJz_3qDZQoZdZOONtuMifHgYPk90jiU8pTq7J_pVr-k.CJx64CQRfkZQn7h2-LtJCY0cqkjO_81w6Wx7jh_rpLE&dib_tag=se&keywords=M%C3%BAsica%2C+CD+y+vinilos&qid=1725880871&sr=8-4,Cd Frozen The Songs,B00MGSTO4C,10.98,Sin información,|,4.8,3414,https://m.media-amazon.com/images/I/81usSON0ZoL._AC_UY218_.jpg,
https://www.amazon.com/-/es/im%C3%A1genes-est%C3%A9ticas-decoraci%C3%B3n-dormitorio-adolescentes/dp/B0C2V68QJ6/ref=sr_1_5?dib=eyJ2IjoiMSJ9.MJoNG-nazraNMwLHB5OSnesZr69VjH92j0gG_Vf1ZTnH8d0e7cYFIskTnwZvhJgF1lAAwrhttW33AMTgdmqDRlygpDw0OrYfUH85QZMZx6OgZW6xJK5hTenMffahMz6F7eseXfK4AuZ8y4Y-hDLkW6m663XRBH9y2Vl65h5LVkFCcexCuKygycDeolwtL4TnqJz_3qDZQoZdZOONtuMifHgYPk90jiU8pTq7J_pVr-k.CJx64CQRfkZQn7h2-LtJCY0cqkjO_81w6Wx7jh_rpLE&dib_tag=se&keywords=M%C3%BAsica%2C+CD+y+vinilos&qid=1725880871&sr=8-5,"WrtmyR Paquete de 8 discos de vinilo en blanco, kit de 9 collage de pared, imágenes estéticas, pósteres de cubierta de álbum de CD, decoración de dormitorio para adolescentes, niños y niñas,",B0C2V68QJ6,9.59,Sin información,600+ comprados el mes pasado,3.6,112,https://m.media-amazon.com/images/I/41Rht1Vl0OL._AC_UY218_.jpg,600.0
https://www.amazon.com/-/es/Various-Artists/dp/B0052WNHPG/ref=sr_1_6?dib=eyJ2IjoiMSJ9.MJoNG-nazraNMwLHB5OSnesZr69VjH92j0gG_Vf1ZTnH8d0e7cYFIskTnwZvhJgF1lAAwrhttW33AMTgdmqDRlygpDw0OrYfUH85QZMZx6OgZW6xJK5hTenMffahMz6F7eseXfK4AuZ8y4Y-hDLkW6m663XRBH9y2Vl65h5LVkFCcexCuKygycDeolwtL4TnqJz_3qDZQoZdZOONtuMifHgYPk90jiU8pTq7J_pVr-k.CJx64CQRfkZQn7h2-LtJCY0cqkjO_81w6Wx7jh_rpLE&dib_tag=se&keywords=M%C3%BAsica%2C+CD+y+vinilos&qid=1725880871&sr=8-6,Disney Lullaby Album,B0052WNHPG,10.98,Sin información,|,4.7,1464,https://m.media-amazon.com/images/I/71A3ZjXO0eL._AC_UY218_.jpg,
https://www.amazon.com/-/es/sspa/click?ie=UTF8&spc=MTozNDMyNjU3NTA1NTgyMzA4OjE3MjU4ODA4NzE6c3BfbXRmOjIwMDEwMTIzNjA5NTg5ODo6MDo6&url=%2FTocadiscos-Bluetooth-convertidor-codificaci%25C3%25B3n-reproductor%2Fdp%2FB075H5ZWK6%2Fref%3Dsr_1_7_sspa%3Fdib%3DeyJ2IjoiMSJ9.MJoNG-nazraNMwLHB5OSnesZr69VjH92j0gG_Vf1ZTnH8d0e7cYFIskTnwZvhJgF1lAAwrhttW33AMTgdmqDRlygpDw0OrYfUH85QZMZx6OgZW6xJK5hTenMffahMz6F7eseXfK4AuZ8y4Y-hDLkW6m663XRBH9y2Vl65h5LVkFCcexCuKygycDeolwtL4TnqJz_3qDZQoZdZOONtuMifHgYPk90jiU8pTq7J_pVr-k.CJx64CQRfkZQn7h2-LtJCY0cqkjO_81w6Wx7jh_rpLE%26dib_tag%3Dse%26keywords%3DM%25C3%25BAsica%252C%2BCD%2By%2Bvinilos%26qid%3D1725880871%26sr%3D8-7-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"DIGITNOW Tocadiscos Bluetooth con altavoz estéreo, convertidor de vinilo LP a MP3 con CD, casete, radio, entrada auxiliar y codificación USB/SD, control remoto, reproductor de música de audio",B075H5ZWK6,99.99,Sin información,100+ comprados el mes pasado,3.9,1491,https://m.media-amazon.com/images/I/612CwfUS7OL._AC_UY218_.jpg,100.0
https://www.amazon.com/-/es/Meghan-Trainor/dp/B08GLQY4FT/ref=sr_1_8?dib=eyJ2IjoiMSJ9.MJoNG-nazraNMwLHB5OSnesZr69VjH92j0gG_Vf1ZTnH8d0e7cYFIskTnwZvhJgF1lAAwrhttW33AMTgdmqDRlygpDw0OrYfUH85QZMZx6OgZW6xJK5hTenMffahMz6F7eseXfK4AuZ8y4Y-hDLkW6m663XRBH9y2Vl65h5LVkFCcexCuKygycDeolwtL4TnqJz_3qDZQoZdZOONtuMifHgYPk90jiU8pTq7J_pVr-k.CJx64CQRfkZQn7h2-LtJCY0cqkjO_81w6Wx7jh_rpLE&dib_tag=se&keywords=M%C3%BAsica%2C+CD+y+vinilos&qid=1725880871&sr=8-8,A Very Trainor Christmas,B08GLQY4FT,7.41,Sin información,|,4.7,1411,https://m.media-amazon.com/images/I/81t7btYSTUL._AC_UY218_.jpg,
https://www.amazon.com/-/es/decoraci%C3%B3n-musical-acr%C3%ADlico-plateado-nost%C3%A1lgico/dp/B0CGY5CN6L/ref=sr_1_9?dib=eyJ2IjoiMSJ9.MJoNG-nazraNMwLHB5OSnesZr69VjH92j0gG_Vf1ZTnH8d0e7cYFIskTnwZvhJgF1lAAwrhttW33AMTgdmqDRlygpDw0OrYfUH85QZMZx6OgZW6xJK5hTenMffahMz6F7eseXfK4AuZ8y4Y-hDLkW6m663XRBH9y2Vl65h5LVkFCcexCuKygycDeolwtL4TnqJz_3qDZQoZdZOONtuMifHgYPk90jiU8pTq7J_pVr-k.CJx64CQRfkZQn7h2-LtJCY0cqkjO_81w6Wx7jh_rpLE&dib_tag=se&keywords=M%C3%BAsica%2C+CD+y+vinilos&qid=1725880871&sr=8-9,"Espejo de CD, bonita decoración musical de los años 90 y 2000, decoración de pared de disco de CD, decoración única de sala de música, espejo acrílico plateado en nostálgico vinilo de los años 90,",B0CGY5CN6L,19.97,Sin información,100+ comprados el mes pasado,4.5,31,https://m.media-amazon.com/images/I/719wz7DIPhL._AC_UY218_.jpg,100.0
https://www.amazon.com/-/es/Kanye-West/dp/B0009WPKY0/ref=sr_1_10?dib=eyJ2IjoiMSJ9.MJoNG-nazraNMwLHB5OSnesZr69VjH92j0gG_Vf1ZTnH8d0e7cYFIskTnwZvhJgF1lAAwrhttW33AMTgdmqDRlygpDw0OrYfUH85QZMZx6OgZW6xJK5hTenMffahMz6F7eseXfK4AuZ8y4Y-hDLkW6m663XRBH9y2Vl65h5LVkFCcexCuKygycDeolwtL4TnqJz_3qDZQoZdZOONtuMifHgYPk90jiU8pTq7J_pVr-k.CJx64CQRfkZQn7h2-LtJCY0cqkjO_81w6Wx7jh_rpLE&dib_tag=se&keywords=M%C3%BAsica%2C+CD+y+vinilos&qid=1725880871&sr=8-10,Late Registration,B0009WPKY0,12.63,Sin información,|,4.7,2933,https://m.media-amazon.com/images/I/718khrgr5bL._AC_UY218_.jpg,
